Cow_ID,Day,Breed,Months after giving birth,Previous_Mastits_status,IUFL,EUFL,IUFR,EUFR,IURL,EURL,IURR,EURR,Temperature,Hardness,Pain,Milk_visibility,class1,Rumination_Time_min,Eating_Time_min,Lying_Time_hr,Steps_Per_Day,SCC_K_cells_per_mL,Milk_Conductivity_mS,Milk_Yield_L
cow774,6,Jersey,2,0,303,235,198,229,194,230,200,229,40.7,1.0,1.0,1,1,294.2,249.2,13.2,1583,3031.1,9.2,9.5
cow775,1,Jersey,1,0,192,226,199,235,200,228,196,217,38.8,0.0,0.0,0,0,518.3,370.7,13.1,2696,45.7,3.3,19.6
cow775,2,Jersey,1,0,201,235,199,229,207,227,197,226,38.4,0.0,0.0,0,0,486.6,321.1,13.8,2998,31.5,3.5,17.8
cow775,3,Jersey,1,0,203,222,196,226,197,228,207,235,38.5,0.0,0.0,0,0,517.6,390.9,11.0,2764,84.3,4.5,20.4
cow775,4,Jersey,1,0,199,232,195,222,194,232,203,247,38.4,0.0,0.0,0,0,489.4,339.4,11.3,3809,133.8,5.6,19.6
cow775,5,Jersey,1,0,202,230,209,236,195,226,195,220,38.2,0.0,0.0,0,0,526.8,385.2,10.5,2546,159.0,5.8,21.5
cow775,6,Jersey,1,0,190,216,196,230,209,214,195,228,38.3,0.0,0.0,0,0,510.6,359.8,12.3,3125,182.4,3.9,17.6
cow776,1,Jersey,6,0,196,238,186,234,196,220,199,226,38.8,0.0,0.0,0,0,482.2,350.3,13.3,2726,102.7,4.2,20.4
cow776,2,Jersey,6,0,207,226,195,235,191,231,197,226,39.0,0.0,0.0,0,0,559.7,424.5,13.0,3296,66.2,6.8,19.9
cow776,3,Jersey,6,0,189,216,207,228,195,229,197,231,38.9,0.0,0.0,0,0,537.1,399.8,11.5,3117,79.3,4.1,19.8
cow776,4,Jersey,6,0,206,240,189,226,199,229,196,236,38.8,0.0,0.0,0,0,502.1,389.6,10.5,3502,33.7,5.0,21.8
cow776,5,Jersey,6,0,195,220,194,223,197,230,193,233,38.9,0.0,0.0,0,0,525.8,389.4,11.5,3287,49.6,4.1,22.2
cow776,6,Jersey,6,0,205,229,205,237,197,237,199,227,38.8,0.0,0.0,0,0,516.6,385.1,13.2,2723,76.6,4.9,20.5
cow777,1,Jersey,1,0,191,234,197,233,197,236,200,235,38.3,0.0,0.0,0,0,485.3,327.1,11.0,4166,66.1,3.8,20.5
cow777,2,Jersey,1,0,196,235,197,243,199,230,207,230,38.7,0.0,0.0,0,0,522.8,376.0,9.3,3222,84.6,3.8,19.6
cow777,3,Jersey,1,0,197,229,186,228,195,227,197,225,38.3,0.0,0.0,0,0,495.2,361.0,11.1,2780,30.7,4.2,21.8
cow777,4,Jersey,1,0,204,224,206,228,212,241,190,228,38.6,0.0,0.0,0,0,482.2,379.3,11.2,3082,35.9,4.1,22.8
cow777,5,Jersey,1,0,201,236,207,223,209,229,197,219,38.5,0.0,0.0,0,0,455.1,331.9,9.3,3252,135.7,4.3,22.2
cow777,6,Jersey,1,0,189,229,196,239,206,227,199,235,38.4,0.0,0.0,0,0,505.7,376.2,11.8,3237,44.7,4.9,19.9
cow778,1,Jersey,6,0,207,230,196,237,200,228,205,226,38.5,0.0,0.0,0,0,542.7,397.7,12.1,3198,49.8,6.0,19.9
cow778,2,Jersey,6,0,193,222,197,234,217,225,197,228,38.7,0.0,0.0,0,0,492.2,384.2,13.7,3387,84.8,4.0,20.9
cow778,3,Jersey,6,0,201,223,196,219,187,241,200,228,38.6,0.0,0.0,0,0,620.8,438.1,9.9,3347,41.7,3.7,20.2
cow778,4,Jersey,6,0,194,234,197,231,188,232,204,228,38.4,1.0,0.0,0,0,555.4,416.2,12.4,2661,170.6,4.5,19.8
cow778,5,Jersey,6,0,195,232,197,244,197,240,197,230,38.5,0.0,0.0,0,0,572.2,380.6,12.7,3843,33.3,3.8,20.2
cow778,6,Jersey,6,0,206,228,196,232,204,233,191,220,38.3,0.0,0.0,0,0,551.8,370.0,12.1,3788,79.5,3.2,24.2
cow779,1,Jersey,4,0,199,233,206,226,194,230,197,229,38.5,0.0,0.0,0,0,594.1,383.4,10.3,3320,47.4,5.4,18.8
cow779,2,Jersey,4,0,190,222,177,225,208,232,202,221,38.4,0.0,0.0,0,0,488.5,375.3,10.2,3015,88.5,4.6,21.4
cow779,3,Jersey,4,0,191,229,194,221,188,230,195,228,38.7,0.0,0.0,0,0,417.6,330.7,11.6,3022,56.3,4.6,19.1
cow779,4,Jersey,4,0,210,234,193,218,202,236,200,227,38.6,0.0,0.0,0,0,502.2,385.4,11.6,2870,78.1,3.0,19.3
cow779,5,Jersey,4,0,196,234,206,226,192,230,199,228,38.6,0.0,0.0,0,0,542.3,381.2,10.8,2922,184.7,4.0,18.9
cow779,6,Jersey,4,0,199,228,208,235,209,230,194,235,38.6,0.0,0.0,0,0,526.1,373.5,13.0,2125,49.4,3.4,19.0
cow780,1,Jersey,5,0,201,220,199,221,190,230,198,213,38.5,0.0,0.0,0,1,306.0,259.4,13.0,1912,1138.9,8.0,12.4
cow780,2,Jersey,5,0,203,224,201,229,195,232,207,229,38.2,0.0,0.0,1,1,347.8,312.7,11.2,1771,1546.8,8.1,12.0
cow780,3,Jersey,5,0,199,224,195,227,208,221,195,231,38.3,0.0,1.0,0,1,310.3,294.7,13.2,629,6545.0,8.1,18.0
cow780,4,Jersey,5,0,192,231,199,243,199,224,208,234,38.3,0.0,0.0,0,1,327.0,288.5,14.1,1656,1856.1,7.5,10.2
cow780,5,Jersey,5,0,205,233,277,221,191,234,195,230,39.3,0.0,1.0,0,1,257.4,238.4,13.9,1297,5394.7,7.3,15.4
cow780,6,Jersey,5,0,191,222,301,234,196,231,204,232,39.7,0.0,0.0,1,1,251.2,252.7,13.9,1220,1730.1,7.8,15.6
cow781,1,Jersey,5,0,206,238,190,231,197,236,201,225,38.3,0.0,0.0,0,0,584.6,414.1,13.3,3197,180.7,4.8,18.5
cow781,2,Jersey,5,0,189,238,209,223,198,236,197,227,38.5,0.0,0.0,0,0,524.0,375.4,10.2,2303,105.2,4.0,21.1
cow781,3,Jersey,5,0,197,235,198,228,209,224,199,227,38.6,0.0,0.0,0,0,495.1,362.7,11.0,2996,116.5,3.8,19.8
cow781,4,Jersey,5,0,191,230,200,219,199,228,188,222,38.4,0.0,0.0,0,0,495.1,347.5,13.4,3032,29.5,3.8,18.1
cow781,5,Jersey,5,0,185,231,195,217,194,216,196,225,38.5,0.0,0.0,0,0,494.0,361.3,9.1,3032,26.6,4.0,21.3
cow781,6,Jersey,5,0,191,225,198,228,196,230,201,222,38.4,0.0,0.0,0,0,491.6,342.9,11.4,2453,166.4,4.1,18.9
cow782,1,Jersey,1,0,198,226,191,232,193,235,207,222,38.6,0.0,0.0,0,0,468.7,367.7,13.0,3179,164.9,3.6,19.6
cow782,2,Jersey,1,0,194,227,195,238,202,237,190,233,38.8,0.0,0.0,0,0,460.0,353.8,13.0,3424,423.1,4.1,20.6
cow782,3,Jersey,1,0,192,221,192,225,196,236,201,223,39.0,0.0,0.0,0,0,512.2,401.1,12.3,3163,28.5,5.5,20.9
cow782,4,Jersey,1,0,183,234,201,232,195,234,197,229,38.9,0.0,0.0,0,0,496.3,336.4,12.3,2908,111.1,4.3,19.4
cow782,5,Jersey,1,0,187,235,189,228,188,223,199,233,38.8,0.0,0.0,0,0,564.3,440.8,10.3,4076,39.2,3.5,21.1
cow782,6,Jersey,1,0,203,228,179,236,193,218,199,220,39.0,0.0,0.0,0,0,531.7,358.7,13.1,2630,47.6,2.7,19.0
cow783,1,Jersey,3,0,194,216,202,224,193,236,204,234,38.4,0.0,0.0,0,0,530.6,364.8,10.1,3309,56.1,6.0,17.2
cow783,2,Jersey,3,0,191,238,204,220,193,230,197,231,38.2,0.0,0.0,0,0,490.3,351.0,10.1,3097,103.4,5.4,21.6
cow783,3,Jersey,3,0,184,242,193,229,191,231,189,226,38.4,0.0,0.0,0,0,515.2,400.6,12.0,3805,50.2,4.7,20.4
cow783,4,Jersey,3,0,197,227,209,240,195,222,196,241,38.3,0.0,0.0,0,0,534.4,392.7,10.9,3155,81.3,5.4,17.8
cow783,5,Jersey,3,0,203,225,197,227,196,230,189,224,38.1,0.0,0.0,0,0,548.6,392.8,11.7,3240,141.1,4.9,20.9
cow783,6,Jersey,4,0,197,224,202,230,193,227,198,225,38.4,0.0,0.0,0,0,516.2,363.5,12.0,3202,173.1,4.4,20.6
cow784,1,Jersey,4,0,192,230,206,222,198,229,190,236,38.3,0.0,0.0,0,0,563.2,381.1,13.6,2577,128.2,3.5,22.7
cow784,2,Jersey,4,0,194,236,198,236,199,233,191,218,38.0,0.0,0.0,0,0,520.3,400.6,12.0,2652,108.5,6.0,20.9
cow784,3,Jersey,4,0,188,232,199,239,195,228,200,238,38.1,0.0,0.0,0,0,551.7,413.4,10.8,2890,72.0,4.2,21.0
cow784,4,Jersey,4,0,195,230,197,224,206,227,189,227,38.1,0.0,0.0,0,0,500.4,392.6,12.3,3383,53.6,4.2,20.2
cow784,5,Jersey,4,0,194,229,197,230,206,223,209,218,38.4,0.0,0.0,0,0,447.5,343.6,10.5,3093,115.3,4.5,20.6
cow784,6,Jersey,4,0,205,235,195,237,206,235,188,223,38.4,0.0,0.0,0,0,530.7,338.9,12.6,2917,38.4,4.5,18.0
cow785,1,Jersey,3,0,199,234,203,239,188,228,195,233,38.8,0.0,0.0,0,0,549.0,375.0,11.6,3549,86.2,5.0,19.5
cow785,2,Jersey,3,0,202,238,203,242,185,235,205,236,38.5,0.0,0.0,0,0,543.0,402.2,12.0,2207,37.8,4.9,20.4
cow785,3,Jersey,3,0,197,233,193,229,197,236,208,224,38.8,0.0,0.0,0,0,536.9,383.5,9.4,2482,77.2,4.0,20.4
cow785,4,Jersey,3,0,198,228,181,230,210,221,203,217,38.6,0.0,0.0,0,0,506.1,361.6,8.8,2001,38.4,4.5,20.7
cow785,5,Jersey,3,0,186,229,191,236,183,236,198,230,38.6,0.0,0.0,0,0,487.7,340.8,9.7,3483,60.2,4.9,19.0
cow785,6,Jersey,3,0,188,233,203,219,210,232,192,232,38.6,0.0,0.0,0,0,542.1,410.3,13.6,2961,49.8,4.0,22.3
cow786,1,Jersey,1,0,193,228,200,221,204,226,198,235,38.6,0.0,0.0,0,0,537.1,398.4,10.1,3387,45.8,5.7,20.6
cow786,2,Jersey,1,0,190,232,194,227,202,224,201,237,38.6,0.0,1.0,0,0,497.6,375.6,12.4,2956,74.8,4.5,20.7
cow786,3,Jersey,1,0,197,226,195,235,197,227,207,237,38.7,0.0,0.0,0,0,564.4,395.2,10.7,3409,14.9,5.8,18.9
cow786,4,Jersey,1,0,189,228,188,232,188,229,198,229,38.5,0.0,0.0,0,0,484.7,362.0,11.2,2949,22.9,3.4,19.4
cow786,5,Jersey,1,0,203,243,204,225,199,235,206,230,38.7,0.0,0.0,0,0,496.7,341.9,11.4,3164,138.4,5.0,21.9
cow786,6,Jersey,1,0,202,228,196,235,198,229,191,215,38.3,0.0,0.0,0,0,585.5,416.9,13.5,3105,88.0,3.8,17.8
cow787,1,Jersey,5,0,187,229,201,228,211,230,205,220,38.9,0.0,0.0,0,0,554.7,355.3,12.2,3135,48.2,4.0,20.1
cow787,2,Jersey,5,0,192,223,189,215,199,223,191,217,39.1,0.0,0.0,0,0,505.7,343.2,12.0,3674,155.7,5.2,21.2
cow787,3,Jersey,5,0,204,221,197,224,199,237,193,232,39.0,0.0,0.0,0,0,531.5,381.1,13.1,2350,51.1,4.3,22.3
cow787,4,Jersey,5,0,204,231,200,229,188,216,194,240,38.9,0.0,0.0,0,0,526.2,426.5,10.7,2973,53.2,6.6,20.3
cow787,5,Jersey,5,0,205,232,191,230,194,228,203,218,38.8,0.0,0.0,0,0,410.2,281.7,12.8,3079,46.2,4.9,21.8
cow787,6,Jersey,5,0,187,225,204,230,191,237,188,236,38.7,0.0,1.0,0,0,483.7,335.9,12.6,3019,296.5,3.9,21.7
cow788,1,Jersey,3,0,197,230,199,237,199,226,197,218,38.0,0.0,0.0,0,0,518.0,382.7,12.6,2841,93.4,4.9,21.8
cow788,2,Jersey,3,0,190,232,188,231,201,230,207,228,38.6,0.0,0.0,0,0,505.7,403.3,11.3,2786,90.9,4.3,19.1
cow788,3,Jersey,3,0,202,235,212,234,211,230,208,226,38.5,0.0,0.0,0,0,529.9,389.6,11.0,3612,109.6,5.2,18.0
cow788,4,Jersey,3,0,201,225,197,239,204,223,202,228,38.5,0.0,0.0,0,0,565.2,419.7,10.5,2972,22.1,4.3,21.8
cow788,5,Jersey,3,0,191,229,183,236,204,229,203,234,38.5,0.0,0.0,0,0,507.1,366.2,10.5,3975,52.7,4.8,20.4
cow788,6,Jersey,3,0,197,223,195,228,202,223,194,231,38.4,0.0,0.0,0,0,477.7,345.4,10.4,3211,108.8,4.7,18.6
cow789,1,Jersey,3,0,201,229,196,225,196,234,196,238,38.2,0.0,0.0,0,0,533.0,389.3,11.9,2884,79.2,4.6,17.8
cow789,2,Jersey,3,0,190,245,196,239,195,230,200,231,38.3,0.0,0.0,0,0,506.9,360.3,11.2,3221,364.4,5.3,21.1
cow789,3,Jersey,3,0,206,235,202,217,194,229,196,223,38.2,0.0,0.0,0,0,513.8,389.3,12.0,3044,54.9,3.1,19.1
cow789,4,Jersey,3,0,210,229,194,229,199,236,203,226,38.3,0.0,0.0,0,0,508.3,344.1,12.1,3537,152.4,4.6,18.1
cow789,5,Jersey,3,0,204,224,200,231,202,219,199,227,38.4,0.0,0.0,0,0,609.7,449.8,10.2,2533,138.6,3.9,20.3
cow789,6,Jersey,3,0,195,232,195,232,190,232,189,234,38.3,0.0,0.0,0,0,430.4,326.9,10.2,2280,87.7,3.4,17.0
cow790,1,Jersey,2,0,195,221,195,238,185,217,197,222,38.5,0.0,0.0,0,1,279.5,241.8,13.2,1444,2591.4,7.3,11.3
cow790,2,Jersey,2,0,203,231,196,228,189,228,197,214,38.8,0.0,0.0,0,1,294.9,225.3,12.6,1634,1579.2,7.5,10.4
cow790,3,Jersey,2,0,219,222,209,233,195,226,205,238,39.2,1.0,0.0,0,1,263.8,218.6,12.4,1414,406.8,7.8,14.4
cow790,4,Jersey,2,0,220,222,202,228,203,230,200,230,39.6,0.0,1.0,1,1,331.0,298.2,15.5,1569,2643.7,8.3,11.7
cow790,5,Jersey,2,0,222,233,194,237,198,237,204,232,40.1,0.0,1.0,1,1,327.5,270.8,11.7,1510,2818.1,8.4,8.6
cow790,6,Jersey,2,0,235,218,194,230,198,230,192,224,40.3,1.0,1.0,1,1,293.1,258.9,15.9,708,3198.7,7.7,9.8
cow791,1,Jersey,2,0,189,247,198,229,198,225,200,229,38.4,0.0,0.0,0,0,509.2,357.7,11.8,3112,83.0,5.8,18.2
cow791,2,Jersey,2,0,192,228,190,228,208,232,195,235,38.7,0.0,0.0,0,0,515.5,376.8,12.7,3527,155.3,4.2,17.9
cow791,3,Jersey,2,0,196,236,200,231,194,224,194,234,38.5,0.0,0.0,0,0,515.8,352.8,12.5,3069,43.7,2.9,21.8
cow791,4,Jersey,2,0,201,233,199,235,204,229,193,232,38.8,0.0,0.0,0,0,516.9,379.9,12.2,2476,219.0,4.2,19.8
cow791,5,Jersey,2,0,198,235,198,240,197,221,188,239,38.5,0.0,0.0,0,0,512.5,382.2,13.5,2866,40.1,4.5,18.1
cow791,6,Jersey,2,0,183,220,197,229,202,221,198,235,38.4,0.0,0.0,0,0,530.1,391.8,10.2,3223,73.7,2.5,16.7
cow792,1,Jersey,1,0,194,226,198,229,216,234,194,215,38.7,0.0,0.0,0,0,550.1,381.8,11.3,3718,127.1,5.5,21.4
cow792,2,Jersey,1,0,194,239,206,223,206,222,200,233,38.8,0.0,0.0,0,0,470.8,344.3,10.5,2217,55.7,4.4,18.5
cow792,3,Jersey,1,0,204,218,196,222,199,233,205,239,38.9,0.0,0.0,0,0,478.0,364.5,9.5,3144,133.3,3.6,20.3
cow792,4,Jersey,1,0,201,237,197,232,193,236,198,218,38.7,0.0,0.0,0,0,450.1,334.2,10.7,2627,62.7,3.7,22.5
cow792,5,Jersey,1,0,194,218,208,233,205,233,202,228,38.6,0.0,0.0,0,0,554.7,395.6,13.7,3203,86.2,5.1,20.0
cow792,6,Jersey,1,0,198,220,197,234,191,219,193,230,38.8,0.0,0.0,0,0,530.0,420.3,11.3,3235,70.1,5.2,19.6
cow793,1,Jersey,3,0,196,227,184,221,210,232,200,232,38.6,0.0,0.0,0,0,540.2,375.0,13.9,2907,53.3,4.0,19.6
cow793,2,Jersey,3,0,201,229,200,230,198,223,197,223,38.4,0.0,0.0,0,0,462.8,365.1,14.0,3253,376.1,3.4,19.2
cow793,3,Jersey,3,0,205,229,189,230,210,229,201,234,38.3,0.0,0.0,0,0,591.4,402.1,15.1,3456,44.5,4.6,19.9
cow793,4,Jersey,3,0,199,221,195,239,199,228,196,229,38.2,0.0,0.0,0,0,495.6,377.2,13.8,2934,16.4,4.8,20.4
cow793,5,Jersey,3,0,204,230,196,233,196,233,196,219,38.7,0.0,0.0,0,0,526.7,396.8,14.3,2465,45.6,5.0,22.2
cow793,6,Jersey,3,0,203,225,203,219,207,237,203,225,38.6,0.0,0.0,0,0,554.2,391.3,11.9,3570,87.0,4.0,20.1
cow794,1,Jersey,1,0,193,231,191,230,193,220,199,229,38.4,0.0,0.0,0,0,480.5,334.4,11.8,3331,61.2,4.4,18.9
cow794,2,Jersey,1,0,192,235,204,233,196,234,195,214,38.2,0.0,0.0,0,0,498.1,331.4,11.9,3226,160.5,4.5,19.8
cow794,3,Jersey,1,0,211,222,204,230,203,224,209,239,38.3,0.0,0.0,0,0,527.2,373.2,11.5,2724,156.6,5.3,20.3
cow794,4,Jersey,1,0,198,223,193,235,183,224,206,236,38.4,0.0,0.0,0,0,634.3,458.1,11.7,3394,63.8,5.6,19.2
cow794,5,Jersey,1,0,205,225,202,232,202,232,201,224,38.2,0.0,0.0,0,0,532.0,367.8,12.4,3817,24.9,5.8,19.5
cow794,6,Jersey,1,0,200,227,182,224,187,232,193,221,38.5,0.0,0.0,0,0,584.3,420.3,10.9,2951,32.7,5.5,19.9
cow795,1,Jersey,2,0,193,222,198,231,197,225,211,241,38.4,0.0,0.0,0,1,343.2,257.4,11.8,1338,1944.1,9.5,13.6
cow795,2,Jersey,2,0,200,231,203,223,200,235,201,228,38.4,0.0,0.0,0,1,309.7,259.6,13.9,874,565.5,8.8,11.2
cow795,3,Jersey,2,0,254,221,197,219,199,228,201,225,38.7,1.0,0.0,1,1,255.4,210.6,12.7,1012,1483.5,7.5,8.8
cow795,4,Jersey,2,0,270,240,198,226,202,235,193,222,39.4,0.0,1.0,1,1,337.4,279.0,12.8,870,6272.7,9.2,6.8
cow795,5,Jersey,2,0,282,217,200,225,208,228,193,229,39.8,1.0,1.0,1,1,235.1,210.0,13.3,1352,2630.2,6.9,14.7
cow795,6,Jersey,2,0,303,222,186,222,198,233,198,233,40.1,1.0,1.0,1,1,359.0,272.0,13.1,1164,2070.1,9.9,11.4
cow796,1,Jersey,2,0,199,232,204,231,203,230,189,235,38.5,0.0,0.0,0,0,528.0,372.9,12.8,3149,38.7,3.7,18.5
cow796,2,Jersey,2,0,207,219,198,233,202,244,201,231,38.4,0.0,0.0,0,0,414.0,299.6,11.3,2643,90.1,5.2,19.1
cow796,3,Jersey,2,0,199,230,200,226,204,230,199,219,38.7,0.0,0.0,0,0,506.4,348.2,12.9,2933,66.4,5.7,19.9
cow796,4,Jersey,2,0,188,231,198,225,198,224,195,228,38.7,0.0,0.0,0,0,546.2,415.2,11.7,2619,93.7,4.9,19.6
cow796,5,Jersey,2,0,202,246,205,221,192,237,184,219,38.4,0.0,0.0,0,0,510.5,367.8,11.4,3075,131.3,2.9,19.4
cow796,6,Jersey,2,0,184,225,198,227,202,237,195,222,38.5,0.0,0.0,0,0,548.6,357.5,11.7,2347,147.7,3.7,18.4
cow797,1,Jersey,3,0,198,225,198,236,192,229,196,228,38.5,0.0,0.0,0,0,486.0,348.4,10.0,3061,86.8,4.8,20.1
cow797,2,Jersey,3,0,196,222,205,235,205,222,187,238,38.6,0.0,0.0,0,0,467.8,365.1,11.9,2889,113.1,5.0,21.4
cow797,3,Jersey,3,0,191,228,201,230,190,230,200,230,38.7,0.0,0.0,0,0,517.1,364.6,12.5,3072,55.8,4.4,20.5
cow797,4,Jersey,3,0,200,225,185,227,192,229,191,216,38.5,0.0,0.0,0,0,521.3,407.7,12.7,2339,173.7,4.6,19.4
cow797,5,Jersey,3,0,202,225,199,223,204,233,202,222,38.4,0.0,0.0,0,0,506.1,356.2,9.9,3262,43.0,3.3,19.8
cow797,6,Jersey,3,0,198,230,187,217,206,229,184,237,38.7,0.0,0.0,1,0,569.1,418.5,9.7,2881,68.8,5.9,19.3
cow798,1,Jersey,6,0,192,227,208,221,187,223,205,218,38.2,0.0,0.0,0,0,486.0,378.3,10.9,3087,186.6,4.2,20.9
cow798,2,Jersey,6,0,197,236,196,235,182,226,189,237,38.1,0.0,0.0,0,0,532.5,395.6,13.2,2252,57.0,5.1,23.4
cow798,3,Jersey,6,0,196,234,197,220,196,233,200,219,38.4,0.0,0.0,0,0,522.7,356.9,11.8,2503,31.5,5.6,22.4
cow798,4,Jersey,6,0,197,226,204,229,198,222,200,227,38.4,0.0,0.0,0,0,457.7,325.7,10.6,2844,59.8,3.6,17.2
cow798,5,Jersey,6,0,204,225,200,227,199,220,189,230,38.4,0.0,0.0,0,0,467.2,369.4,9.8,3550,207.7,4.6,18.6
cow798,6,Jersey,6,0,197,222,196,228,201,230,195,231,38.4,0.0,0.0,0,0,520.5,365.8,10.7,3211,16.5,4.7,20.6
cow799,1,Jersey,2,0,208,238,206,233,199,235,195,234,38.5,0.0,0.0,0,1,374.2,320.1,12.6,1352,2166.9,7.8,11.6
cow799,2,Jersey,2,0,204,230,206,235,201,225,204,239,38.3,0.0,0.0,0,1,318.2,261.2,14.6,930,1197.0,8.7,12.3
cow799,3,Jersey,2,0,184,232,206,228,196,226,206,233,38.2,0.0,0.0,0,1,226.0,216.1,14.7,857,1743.1,7.5,7.9
cow799,4,Jersey,2,0,189,225,181,235,195,235,203,221,38.2,0.0,0.0,0,1,170.6,155.4,12.2,1411,1506.6,8.0,12.0
cow799,5,Jersey,2,0,228,264,202,214,200,224,204,226,38.8,1.0,0.0,0,1,324.3,261.6,14.4,1580,4326.8,7.7,8.7
cow799,6,Jersey,2,0,234,272,201,220,199,223,200,231,39.9,1.0,1.0,0,1,291.2,236.9,14.3,1384,2083.7,9.9,9.7
cow800,1,Jersey,1,0,195,232,191,238,204,228,203,245,38.1,0.0,0.0,0,0,565.7,411.5,10.1,3684,159.6,4.0,21.2
cow800,2,Jersey,1,0,191,225,199,230,205,231,200,234,38.3,0.0,0.0,0,0,484.8,360.5,11.4,2727,192.9,5.1,20.5
cow800,3,Jersey,1,0,212,222,194,225,185,236,184,222,38.1,0.0,0.0,0,0,534.0,396.7,11.9,3072,81.1,5.9,19.2
cow800,4,Jersey,1,0,202,222,194,233,197,227,189,231,38.4,0.0,0.0,0,0,553.8,391.5,11.7,2323,62.0,3.8,20.2
cow800,5,Jersey,1,0,205,224,195,228,203,237,191,236,38.6,0.0,0.0,0,0,502.1,352.5,9.4,3084,103.1,4.6,20.8
cow800,6,Jersey,1,0,203,232,197,230,195,230,195,230,38.7,0.0,0.0,0,0,503.0,373.1,11.7,3588,117.8,3.7,21.0
cow801,1,Jersey,1,0,200,216,199,224,200,220,191,229,38.1,0.0,0.0,0,0,521.0,362.1,12.3,2583,35.8,2.9,21.3
cow801,2,Jersey,1,0,200,226,198,234,197,231,197,231,38.2,0.0,0.0,0,0,541.7,412.4,13.4,3337,93.5,3.9,18.6
cow801,3,Jersey,1,0,204,230,192,236,192,227,206,224,38.3,0.0,0.0,0,0,519.4,377.6,10.7,3576,66.7,4.0,20.6
cow801,4,Jersey,1,0,205,233,206,232,201,236,194,236,38.0,0.0,0.0,0,0,559.0,397.5,10.8,2724,59.4,4.1,20.7
cow801,5,Jersey,1,0,191,248,198,237,194,229,194,225,38.0,0.0,0.0,0,0,501.5,377.2,11.2,3187,49.3,4.3,21.8
cow801,6,Jersey,1,0,198,240,198,235,193,231,189,233,38.2,0.0,0.0,0,0,466.9,346.7,11.8,3632,51.6,4.5,20.5
cow802,1,Jersey,4,0,194,249,187,230,205,232,200,234,38.4,0.0,0.0,0,0,599.1,397.6,11.6,3092,189.1,3.5,22.2
cow802,2,Jersey,4,0,196,232,204,230,202,225,208,232,38.3,0.0,0.0,0,0,495.8,346.4,12.2,3315,61.8,4.8,21.2
cow802,3,Jersey,4,0,212,223,191,228,190,217,202,231,38.5,0.0,0.0,0,0,497.3,385.4,10.1,2290,175.0,5.5,19.4
cow802,4,Jersey,4,0,204,228,201,236,203,235,200,234,38.2,0.0,0.0,0,0,517.4,379.9,12.0,3239,87.0,5.6,19.4
cow802,5,Jersey,4,0,188,236,188,245,200,220,203,220,38.2,0.0,0.0,0,0,522.7,351.3,10.6,3207,36.3,4.3,17.9
cow802,6,Jersey,4,0,188,225,200,240,192,225,206,228,38.2,0.0,0.0,0,0,504.5,377.1,11.3,2470,90.6,5.2,21.9
cow803,1,Jersey,4,0,199,217,192,226,199,234,198,235,38.4,0.0,0.0,0,0,519.3,369.5,13.5,2614,35.0,4.0,18.7
cow803,2,Jersey,4,0,210,226,197,235,199,230,191,232,38.2,0.0,0.0,0,0,518.4,363.3,9.8,3242,120.8,4.2,22.0
cow803,3,Jersey,4,0,196,231,201,234,204,236,205,239,38.2,0.0,0.0,0,0,527.0,363.6,11.2,2879,68.8,4.8,19.2
cow803,4,Jersey,4,0,195,220,198,232,206,224,198,232,38.1,0.0,0.0,0,0,425.7,341.4,10.0,3445,143.4,4.2,20.1
cow803,5,Jersey,4,0,202,225,190,225,199,231,199,220,38.3,0.0,0.0,0,0,595.2,389.8,11.7,3124,213.8,3.5,20.3
cow803,6,Jersey,4,0,184,226,195,228,206,226,200,233,38.3,0.0,0.0,0,0,514.1,361.4,12.8,3023,24.0,5.2,19.6
cow804,1,Jersey,6,0,201,219,199,227,186,224,200,228,38.7,0.0,0.0,0,1,318.2,271.1,13.7,1232,1375.9,7.3,10.7
cow804,2,Jersey,6,0,203,294,207,217,200,236,198,229,39.1,0.0,1.0,0,1,239.9,250.3,13.4,1417,752.8,7.6,12.9
cow804,3,Jersey,6,0,191,314,199,210,190,236,205,230,39.6,0.0,0.0,1,1,276.2,253.7,15.1,1621,9999.0,8.8,12.9
cow804,4,Jersey,6,0,192,331,200,206,191,229,190,236,40.3,1.0,1.0,0,1,268.1,223.6,13.9,1514,1399.2,8.4,11.6
cow804,5,Jersey,6,0,193,349,202,195,202,228,190,230,40.4,1.0,1.0,1,1,353.8,317.8,14.5,1131,691.4,8.1,16.1
cow804,6,Jersey,6,0,195,364,201,180,188,226,193,231,41.1,1.0,1.0,1,1,271.6,216.5,14.4,1796,9999.0,6.8,9.4
cow805,1,Jersey,4,0,203,235,188,235,200,222,203,220,38.4,0.0,0.0,0,0,550.3,403.0,8.0,3263,48.1,3.6,19.5
cow805,2,Jersey,4,0,197,229,193,231,206,224,198,231,38.5,0.0,0.0,0,0,494.0,373.2,11.4,3154,25.9,4.8,22.3
cow805,3,Jersey,4,0,188,229,203,234,198,236,201,227,38.5,0.0,0.0,0,0,501.9,353.3,10.2,3037,35.7,5.0,20.3
cow805,4,Jersey,4,0,193,221,194,231,195,231,193,238,38.6,0.0,0.0,0,0,510.2,386.7,10.5,3200,87.7,4.7,20.3
cow805,5,Jersey,4,0,189,222,199,223,195,236,184,227,38.3,0.0,0.0,0,0,571.4,401.6,13.3,2267,82.0,4.1,19.3
